provider_num,npi,name,address,city,state,zip,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
"391668","1023088093","GEM HOME CARE AND HOSPICE","55 BUCK ROAD SUITE 9","HUNTINGDON VALLEY",PA,"190061501","091",40.1226101,-75.0635049,"2153964950","00-06","16-01",true,,,"03",,
"679074","1235148933","KINDRED AT HOME","4335 WEST PIEDRAS DRIVE SUITE 100","SAN ANTONIO",TX,"782281219","029",29.485312333424442,-98.5701503590935,"2106140473","00-06","05-01",true,,,"06",,
"047105","1235161407","KINDRED AT HOME 1","4328 CENTRAL AVENUE, SUITE E","HOT SPRINGS",AR,"719135907","051",34.4541998,-93.0739112,"5015255888","00-06","05-01",true,,,"06",,
"058212","1588630081","EXCELL HOME CARE, INC.","4014 LONG BEACH BLVD","LONG BEACH",CA,"908072010",,33.831072428571424,-118.18924371428572,"5629883370","00-06",,,,,,,
"097051","1295928646","ASAP SERVICES CORPORATION","1420 K STREET, NW","WASHINGTON",DC,"200362505","001",38.936646,-77.053723,"2022932931","00-06","05-01",true,,,"03",,
"058150","1740287697","DESERT HOME HEALTH SERVICES, INC.","440 S EL CIELO RD STE 8","PALM SPRINGS",CA,"922641429",,33.81799889875486,-116.51056461186546,"7603189006","00-06",,,,,,,
"167014","1558361006","JOHNSON COUNTY VISITING NURSE ASSOCIATION","1524 SYCAMORE STREET","IOWA CITY",IA,"522406021","103",41.64356140631057,-91.51149730018788,"3193379686","00-06","05-01",true,,,"07",,
"679301","1649364480","BELLTECH ENTERPRISES, INC","12000 RICHMOND AVE","HOUSTON",TX,"770821908",,29.730827098131353,-95.59154136038865,"2816790541","00-06",,,,,,,
,"1629094909","NURSING AND THERAPY SERVICES OF COLORADO INC","1130 WOODMEN RD","PUEBLO",CO,"810082064",,38.2544472,-104.609141,"7195745562","00-06",,,,,,,
"397422","1598796161","KINDRED AT HOME","1065 HIGHWAY 315, SUITE 301","WILKES BARRE",PA,"187026901","079",41.2464824,-75.8817316,"5708220857","00-06","05-01",true,,,"03",,
"679231","1568518306","BESTCARE HEALTH SERVICES,INC","5800 KELL WEST BLVD","WICHITA FALLS",TX,"763101618",,33.8724097,-98.5955053,"9406929824","00-06",,,,,,,
"047114","1376536003","ELARA CARING","4102 JEFFERSON AVENUE","TEXARKANA",AR,"718541512","091",33.46268622264905,-94.02901349793022,"8707720958","00-06","05-01",true,,,"06",,
"037220","1487743225","ASSISTED HOME HEALTH","1420 EAST MISSOURI AVENUE, SUITE 101","SCOTTSDALE",AZ,"852504829","013",33.4942189,-111.9260184,"8053719980","00-06","05-01",true,,,"09",,
"067056","1740426063","BAYADA HOME HEALTH CARE INC","5350 TOMAH DRIVE","DENVER",CO,"802223312",,39.7392364,-104.984862,"7195989100","00-06",,,,,,,
"058013","1821149196","ARPI, INC HOME HEALTH CARE","206 N JACKSON ST, STE 100","GLENDALE",CA,"912064330","037",34.14847084600538,-118.24998895132215,"8182393949","00-06","05-01",true,,,"09",,
"457015","1922091651","JORDAN HEALTH SERVICES","600 WEST 16TH STREET","TEXARKANA",TX,"755033596","037",33.4318009,-94.0717389,"9037943102","00-06","05-01",true,,,"06",,
"058118","1467631887","A-1 HOME HEALTH SERVICES INC","1407 KUEHNER DRIVE","SIMI VALLEY",CA,"930634478","111",34.265098741823955,-118.66195533203752,"8055848146","00-06","05-01",true,,,"09",,
"058209","1417936113","PROFESSIONAL HEALTH CARE PROVIDER, INC.","23443 GOLDEN SPRINGS DR","GLENDORA",CA,"917406036",,34.1361187,-117.865339,"9098603080","00-06",,,,,,,
"397012","1215967468","MAIN LINE HEALTH HOMECARE AND HOSPICE","240 N RADNOR CHESTER RD","RADNOR",PA,"190872121",,40.0463001,-75.3595487,"4845801400","00-06",,,,,,,
"058124","1215936166","PRECIOUS HOME HEALTH SERVICES, INC","18856 AMAR RD","WALNUT",CA,"917894558",,34.02880608593245,-117.89045630517394,"6265814174","00-06",,,,,,,
"058042","1902007255","CAPITAL HOME HEALTH AGENCY, INC.","2818 LA CIENEGA AVE","LOS ANGELES",CA,"900162440",,34.03271119095477,-118.3783835678392,"3102535384","00-06",,,,,,,
"058210","1821043332","CRYSTAL HOME HEALTH CARE SERVICES, INC.","3939 ATLANTIC AVE","LONG BEACH",CA,"908073531",,33.8296828367347,-118.1850977755102,"5624273690","00-06",,,,,,,
"058116","1548296858","CARE UNLIMITED HEALTH SERVICES, INC","1025 WEST ARROW HIGHWAY SUITE 105","GLENDORA",CA,"917405407","037",34.1361187,-117.865339,"6263323767","00-06","05-01",true,,,"09",,
"058127","1013916063","FOUNTAIN HOME HEALTH INC","8349 FOOTHILL BLVD STE B","LOS ANGELES",CA,"900292005",,34.25977122222222,-118.31504670370371,"8332245538","00-06",,,,,,,
"058113","1447318092","LORIAN HOME SYSTEMS, INC","9325 SKY PARK CT.","SAN DIEGO",CA,"921234368",,32.815777,-117.1247,"6192808184","00-06",,,,,,,
"058107","1730184722","PARTNERS HOME HEALTH CARE, INC.","815 S CENTRAL AVE","GLENDALE",CA,"912044301",,34.13644842857143,-118.25793342857143,"8182477650","00-06",,,,,,,
"397092","1760471551","WARREN GENERAL HOSPITAL","TWO CRESCENT PARK W","WARREN",PA,"163652111",,41.8119602,-79.2654452,"8147234973","00-06",,,,,,,
"447495","1093744815","KINDRED AT HOME","5751 CORNELISON ROAD 6400 BLDG (BLDG B) STE 100","CHATTANOOGA",TN,"374115661","065",35.0457219,-85.3094883,"4238921122","00-06","05-01",true,,,"04",,
"058172","1528040284","MC HOME HEALTH SERVICES, INC","18800 AMAR ROAD, SUITE B-5","WALNUT",CA,"917897100","037",34.028275,-117.891617,"6268541450","00-06","05-01",true,,,"09",,
"027020","1679576367","1ST CHOICE HOME HEALTH CARE INC","159 E REDOUBT AVE","SOLDOTNA",AK,"996698013",,60.488333673469384,-151.01765281632652,"9072605959","00-06",,,,,,,
"397002","1386645323","ST LUKE'S HOME HEALTH","240 UNION STATION PLAZA","BETHLEHEM",PA,"180151281","095",40.6137789,-75.38325000786554,"6106911100","00-06","05-01",true,,,"03",,
"058100","1720060593","G.T.S. HOME HEALTH SERVICES INC.","13363 SATICOY ST","N HOLLYWOOD",CA,"916053427",,34.1729044,-118.3740371,"8185050104","00-06",,,,,,,
"058167","1548257108","HEALTH CARE SOLUTIONS SERVICES, INC","265 S RANDOLPH AVE, SUITE 280","BREA",CA,"928215771","059",33.914712725484954,-117.8897907444809,"7146747403","00-06","05-01",true,,,"09",,
"058244","1124006051","SUN-TRIUNE HEALTHCARE, INC","3055 WILSHIRE BLVD SUITE 890","LOS ANGELES",CA,"900101137","037",34.0618946,-118.2880976,"2136321445","00-06","05-01",true,,,"09",,
"147481","1881645125","PRESENCE HOME CARE JOLIET","1060 ESSINGTON ROAD","JOLIET",IL,"604358159","197",41.54136005,-88.16000356332644,"8157417371","00-06","05-01",true,,,"05",,
"058181","1750336525","VANURA HOMEHEALTH SERVICES, INC.","8213 ROCHESTER AVE","RANCHO CUCAMONGA",CA,"917300739",,34.1033192,-117.5751735,"9099891230","00-06",,,,,,,
"227475","1417934654","MEDICAL RESOURCES HOME HEALTH CORP","320 NEVADA ST STE 402","WORCESTER",MA,"016052610",,42.268227,-71.829421,"6179697517","00-06",,,,,,,
"397456","1093788002","ANDVENTURE, LLC","1862 CHARTER LN STE 102","YORK",PA,"174029001",,39.9067499,-76.7008946,"7175454940","00-06",,,,,,,
"297092","1437292059","QUALITY NURSING LLC","2820 W CHARLESTON BLVD # D-40","HENDERSON",NV,"890525014",,36.0301134,-114.9826194,"7025318933","00-06",,,,,,,
"077232","1134128895","EQUINOX HOME CARE, LLC","305 BOSTON AVENUE, SUITE 308","STRATFORD",CT,"066145246","001",41.1922562,-73.1536706,"2033809252","00-06","05-01",true,,,"01",,
"058148","1194882035","ENMED, LLC","4375 E LOWELL ST STE I","ONTARIO",CA,"917612227",,34.0518156,-117.558322,"9093903293","00-06",,,,,,,
"058198","1609863547","MULTI-SKILLED HOME CARE SERVICES, INC.","19608 CAMINO DE ROSA","WALNUT",CA,"917892103",,34.00484,-117.8703057,"9095950200","00-06",,,,,,,
"058200","1780633933","SUNRISE HOME CARE SERVICES INC","941 S ATLANTIC BLVD, STE 222","MONTEREY PARK",CA,"917544722","037",34.05043533714564,-118.13844573275436,"6262894200","00-06","05-01",true,,,"09",,
"397023","1821061979","LEHIGH VALLEY HOSPITAL","2024 LEHIGH ST","ALLENTOWN",PA,"181034734",,40.574055900000005,-75.48176233271414,"6104027800","00-06",,,,,,,
"057143","1003846130","KINDRED AT HOME","2525 CAMINO DEL RIO S STE 22O","SAN DIEGO",CA,"921083719","073",32.76779,-117.137437,"6192999900","00-06","05-01",true,,,"09",,
"227067","1649258278","VISITING NURSE ASSOCIATION OF CAPE COD, INC.","255 INDEPENDENCE DR","HYANNIS",MA,"026011854",,41.6772926,-70.29842983396861,"5089577400","00-06",,,,,,,
"679217","1326356593","MATRIX HHA, INC.","11351 JAMES WATT DR BLDG C-400","EL PASO",TX,"799366408",,31.7865623,-106.441207,"9156338104","00-06",,,,,,,
"497545","1558366211","SOUTHWEST VIRGINIA HOME HEALTH CARE, INC","2752 GLENDALE RD","GALAX",VA,"243335350",,36.69551512903226,-80.88304253225806,"2762361222","00-06",,,,,,,
"497592","1336141779","MOUNTAIN REGIONAL PERSONAL CARE SERVICES INC","463 DUFF PATT HIGHWAY","JONESVILLE",VA,"242630407","169",36.6889777,-83.1110047,"2764311440","00-06","05-01",true,,,"03",,
"227465","1184608333","OVERLOOK VISITING NURSE ASSOCIATION, INC","88 MASONIC HOME RD","SUNDERLAND",MA,"013759614",,54.9058512,-1.3828727,"5084342440","00-06",,,,,,,
"227443","1427032192","OVERLOOK VISITING NURSE ASSOCIATION, INC","1 WEBLY ROAD","YARMOUTH PORT",MA,"026752000",,41.7020544,-70.249465,"5089908160","00-06",,,,,,,
"307014","1568436194","WENTWORTH HOME CARE & HOSPICE, AN AMEDISYS PARTNER","9 ANDREWS ROAD","SOMERSWORTH",NH,"038781042","017",43.2625585,-70.8645872,"6036920200","00-06","05-01",true,,,"01",,
"227260","1538190087","KINDRED AT HOME","275 MARTINE STREET, SUITE 104","FALL RIVER",MA,"027231500","005",41.68393816525316,-71.1220830626733,"5086720675","00-06","05-01",true,,,"01",,
"467206","1083610869","CAREGIVER SUPPORT NETWORK, INC","310 E 4500 S","SALT LAKE CITY",UT,"841072756",,40.7596198,-111.8867975,"8017472100","00-06",,,,,,,
"058236","1588655112","XL CARE, INC","20350 VENTURA BLVD SUITE 140","WOODLAND HILLS",CA,"913642484","037",34.168534,-118.6065351,"8187852944","00-06","05-01",true,,,"09",,
"557775","1356332159","ULTIMATE CARE PLUS HOME HEALTH, INC.","4138 EAGLE ROCK BLVD","LOS ANGELES",CA,"900654442",,34.12141769274738,-118.22640504139646,"3239992505","00-06",,,,,,,
"177003","1952357808","CLOUD COUNTY HOME HEALTH AGENCY","910 WEST 11TH","CONCORDIA",KS,"669013905","029",39.566362,-97.67279440951283,"7852438140","00-06","05-01",true,,,"07",,
"058261","1982663407","HIGHMARK HOME HEALTH, INC","2707 E VALLEY BLVD STE 209","WEST COVINA",CA,"917923197",,34.0686208,-117.9389526,"6268101957","00-06",,,,,,,
"247219","1982600094","CARE PLUS HHA INC","1299 ARCADE ST STE 100","SAINT PAUL",MN,"551062080",,44.981007,-93.066109,"7635295520","00-06",,,,,,,
"058180","1992799928","ANNEX HEALTHCARE PROVIDERS INC","6400 LAUREL CANYON BLVD","WOODLAND HILLS",CA,"913676305",,34.1684364,-118.6058382,"8185092661","00-06",,,,,,,
,"1285744540","EFCC ACQUISITION CORP","3424 WILLIAM PENN HWY","PITTSBURGH",PA,"152355444",,40.4416941,-79.9900861,"4122417292","00-06",,,,,,,
"077163","1255333597","NEW ENGLAND HOME CARE INC.","136 BERLIN RD","WINDSOR",CT,"060952136",,41.8525984,-72.6437022,"8002866300","00-06",,,,,,,
"177179","1710919071","KINDRED AT HOME","11880 COLLEGE BLVD., SUITE 4A","OVERLAND PARK",KS,"662102778","091",38.92752186140236,-94.72312911435098,"9139060522","00-06","05-01",true,,,"07",,
"058219","1205835873","SELECT CARE HOME HEALTH SERVICES, INC.","20201 SHERMAN WAY","LOS ANGELES",CA,"900053950",,34.20126296969697,-118.57319554545454,"8188858378","00-06",,,,,,,
"058266","1891759163","CITYWIDE HOME CARE INC.","301 E GLENOAKS BLVD","GLENDALE",CA,"912072115",,34.158404,-118.252519,"8185029151","00-06",,,,,,,
"058226","1861451841","GIDDA'S HOME HEALTH SERVICES, INC.","13351 HAWTHORNE BLVD","HAWTHORNE",CA,"902505802",,33.91124932782461,-118.35282765775735,"3106440985","00-06",,,,,,,
"058259","1033117734","HOLY ANGEL HOME HEALTH CARE ,INC.","3350 WILSHIRE BLVD","LOS ANGELES",CA,"900102207",,34.0615125,-118.295746,"2133802280","00-06",,,,,,,
"058183","1881678217","EXCELLENT CARE HOME HEALTH SERVICES, INC.","9439 ARCHIBALD AVE","RANCHO CUCAMONGA",CA,"917304448",,34.0822283,-117.5927897478457,"9095813536","00-06",,,,,,,
"167043","1295730042","COUNTY OF WORTH","95 9TH ST N","NORTHWOOD",IA,"504591436",,43.44505006234702,-93.21946171292113,"6413241741","00-06",,,,,,,
"397126","1093702938","CENTRE HOMECARE, INC.","2437 COMMERCIAL BLVD","STATE COLLEGE",PA,"168017454",,40.82606095,-77.81039728489715,"8142377400","00-06",,,,,,,
"058213","1023019353","INTENSIVE HOME HEALTH CARE, INC","1163 FAIRWAY DR","DIAMOND BAR",CA,"917652463",,34.0286226,-117.8103367,"9095958383","00-06",,,"058213",,,,
"227219","1790718427","GENTIVA HEALTH SERVICES","279 DALTON AVENUE, SUITE B","PITTSFIELD",MA,"012013500","003",42.4606344,-73.22185917597403,"4134433525","00-06","05-01",true,,,"01",,
"058359","1194835157","GEMINI HOME HEALTH INC.","5352 LAUREL CANYON BLVD STE 201","CLAREMONT",CA,"917114743",,34.0966764,-117.7197785,"8184529007","00-06",,,,,,,
"527238","1124053038","HEARTLAND HOME HEALTH CARE AND HOSPICE","102000 W INNOVATION DR, SUITE 400","MILWAUKEE",WI,"532264826","079",43.0349931,-87.922497,"4149442000","00-06","05-01",true,,,"05",,
"058254","1437154317","ANGEL CITY FAMILY CARE SERVICES, INC.","12750 CENTER COURT DR S","CERRITOS",CA,"907039313",,33.8676172,-118.06047229999999,"5628091081","00-06",,,,,,,
"267002","1407823107","V N A CORPORATION","1500 MEADOW LAKE PKWY","OVERLAND PARK",MO,"662023930",,-37.593616,145.1158479244217,"8165311200","00-06",,,,,,,
"067169","1376545640","REHABILITATION AND VISITING NURSE ASSOCIATION LLC","4850 HAHNS PEAK DR UNIT 100","LOVELAND",CO,"805386001",,40.3977612,-105.0749801,"9703305655","00-06",,,,"C31376",,,
"397770","1699713503","BAYADA HOME HEALTH CARE, INC.","750 EAST PARK DRIVE, SUITE 102","LANCASTER",PA,"176016737","043",40.08067,-76.2411283,"7175618800","00-06","05-01",true,,,"03",,
"497493","1376509430","AT HOME CARE","8149 WALNUT GROVE ROAD","MECHANICSVILLE",VA,"231114517","085",37.6241214,-77.299259599529,"8043593400","00-06","05-01",true,,,"03",,
"057019","1992705040","MARSHALL MEDICAL CENTER","1100 MARSHALL WAY","PLACERVILLE",CA,"956675747",,38.7247519,-120.79125968885688,"5306262601","00-06",,,"057019",,,,
"058447","1548201858","HERITAGE HOME HEALTH, INC.","18645 SHERMAN WAY","RESEDA",CA,"913358621",,34.20097769736842,-118.53995955263159,"8187571300","00-06",,,,,,,
"067421","1437232360","VOLUNTEERS OF AMERICA HOMESTEAD 2000, INC.","300 N CASCADE AVE STE T9","MONTROSE",CO,"814013576",,38.481931,-107.87925,"9702400139","00-06",,,,,,,
"107290","1689603870","GENTIVA HEALTH SERVICES (CERTIFIED), INC.","350 CORPORATE WAY STE 250","ORANGE PARK",FL,"320732853",,30.1654707,-81.7016346,"9047313515","00-06",,,,,,,
"517098","1942304092","INTERIM HEALTHCARE OF PITTSBURGH, INC.","1111 VAN VOORHIS ROAD","MORGANTOWN",WV,"265052737",,39.658929,-79.96345579591836,"3045988900","00-06",,,,,,,
"207038","1255362943","KINDRED AT HOME","51 BAXTER BOULEVARD","PORTLAND",ME,"041011801","005",43.664410200000006,-70.26992333707607,"2077720954","00-06","05-01",true,,,"01",,
"397754","1811012693","COMFORT HOME CARE, INC.","826 BUSTLETON PIKE","FEASTERVILLE TREVOSE",PA,"190536002",,40.1487518367347,-75.00345620408163,"2153558350","00-06",,,,,,,
"167290","1538171947","SUNNYBROOK HOME CARE, INC.","400 HIGHLAND ST STE 102","FAIRFIELD",IA,"525563772",,41.003802449999995,-91.9529226748873,"6414724808","00-06",,,,,,,
"058203","1609853142","HERALDS HOME HEALTH","3703 LONG BEACH BLVD.","LONG BEACH",CA,"908073331",,33.824023325,-118.18944507500001,"5629880395","00-06",,,,,,,
"397564","1275589566","ADVANTAGE HOME HEALTH SERVICES CENTRAL","1368 SOUTH ATHERTON STREET","STATE COLLEGE",PA,"168016203","027",40.784634555555556,-77.84165633333333,"8142351011","00-06","05-01",true,,,"03",,
"058253","1922022532","ALLEGIANCE HOME HEALTH, INC.","801 S GARFIELD AVE","ALHAMBRA",CA,"918014485",,34.087195,-118.123149,"6262818600","00-06",,,,,,,
"058262","1578561791","GOLDEN AGE HOME HEALTHCARE INC.","9003 RESEDA BLVD","NORTHRIDGE",CA,"913243932",,34.23372824242424,-118.53618351515152,"8187184680","00-06",,,,,,,
"058164","1851343826","VISION HOME HEALTH AND HOSPICE CARE, INC","5750 DIVISION STREET, SUITE 206","RIVERSIDE",CA,"925063260","065",33.947474785280804,-117.38089787709869,"9517878903","00-06","05-01",true,,,"09",,
"407030","1295713808","LUZ DE ESPERANZA HOME CARE INC","BDA FELIX CORDOVA STE 1","MANATI",PR,"006745952",,18.4271372,-66.4929477,"7878547700","00-06",,,,,,,
"277090","1811927452","SPECTRUM HOME HEALTH","2906 10TH AVE S","GREAT FALLS",MT,"594054507","013",47.49420313943423,-111.25710858502075,"4064530360","00-06","05-01",true,,,"08",,
"397784","1730186560","ADVANCED HOME HEALTH CARE SPECIALISTS, INC.","207 W GROVE ST","DUNMORE",PA,"185092529",,41.418208,-75.643241,"5703434100","00-06",,,,,,,
"337424","1881708642","EXCELLENT HOME CARE SERVICES LLC","91-93 SOUTH THIRD STREET","BROOKLYN",NY,"112495111","047",40.6526006,-73.9497211,"7183871800","00-06","05-01",true,,,"02",,
"457264","1558391680","KINDRED AT HOME","9810 FM 1960 BYPASS ROAD WEST SUITE 215","HUMBLE",TX,"773383574","201",29.9988312,-95.2621553,"2814465366","00-06","05-01",true,,,"06",,
"167003","1912901703","WATERLOO VISITING NURSING ASSOCIATION","2530 UNIVERSITY AVE","WATERLOO",IA,"507013304",,42.49620125908342,-92.37850592777554,"3192356201","00-06",,,,,,,
"157530","1205818846","INTREPID USA HEALTHCARE SERVICES","2901 OHIO BOULEVARD  SUITE  210-1","TERRE HAUTE",IN,"478032239","167",39.4646617,-87.3743135009752,"8122320725","00-06","05-01",true,,,"05",,
"387147","1740260801","FIRST CALL HOME HEALTH AGENCY, LLC","2608 CASCADIA INDUSTRIAL ST SE","SALEM",OR,"973021373","047",44.89772885232055,-123.00831425058614,"5033714567","00-06","05-01",true,,,"10",,
"397778","1912035585","LOVING CARE AGENCY, INC.","4 NESHAMINY INTERPLEX","TREVOSE",PA,"190536940",,40.1392766,-74.9810019,"6106683333","00-06",,,,,,,
,"1063568178","ASPEN HOME HEALTH PRIVATE DUTY LLC","3470 WASHINGTON PKWY","IDAHO FALLS",ID,"834047579",,43.46651832487829,-111.99339873095646,"2085239887","00-06",,,,,,,
"058217","1003948654","BRADBOURNE HEALTHCARE, INC.","16029 ARROW HWY","COVINA",CA,"917224166",,34.1067066,-117.9031534,"6268140200","00-06",,,,,,,
"059030","1194911610","ALMITY INTERNATIONAL HOME HEALTH CARE AGENCY INC","3741 MERCED DRIVE UNIT L","CLAREMONT",CA,"917114930",,34.0966764,-117.7197785,"9512134776","00-06",,,,,,,
"058255","1790870491","N&D HEALTH CARE SERVICES, INC.","3452 E FOOTHILL BLVD STE 700N","PASADENA",CA,"911073142",,34.1476452,-118.1444779,"8665542447","00-06",,,"058255","058255",,,
"178050","1568444933","GOOD SAMARITAN SOCIETY NORTHWEST KANSAS HOME CARE","217 EAST HIGHWAY 36","SAINT FRANCIS",KS,"677565934","023",39.7722151,-101.799897,"7853323588","00-06","05-01",true,,,"07",,
"057788","1710989330","TORRANCE MEMORIAL HOME HEALTH","23326 HAWTHORNE BLVD SUITE 100 A","TORRANCE",CA,"905053723","037",33.8143142,-118.35002775116968,"3107843739","00-06","05-01",true,,,"09",,
"237485","1720013774","HEALTH WISE HOME HEALTH CARE INC","17401 WEST 12 MILE RD","LATHRUP VILLAGE",MI,"480762135",,42.50249381818182,-83.21837346464646,"2485699473","00-06",,,,,,,
"107768","1730118027","BAYADA HOME HEALTH CARE INC","13630 58TH ST N STE 103B","CLEARWATER",FL,"337625324","103",27.9658533,-82.8001026,"7275301201","00-06","05-01",true,,,"04",,
"167045","1811963648","WAYNE COUNTY TREASURY","100 E SOUTH ST","CORYDON",IA,"500601724",,40.753418,-93.318008,"6418721167","00-06",,,,,,,
"227224","1215968391","KINDRED AT HOME","2069 ROOSEVELT AVENUE","WEST SPRINGFIELD",MA,"010892595","013",42.105237,-72.6213712,"4137331132","00-06","05-01",true,,,"01",,
"297091","1780631366","FAUSTINE HOME HEALTH AGENCY INC","3690 S EASTERN AVE","LAS VEGAS",NV,"891204446",,36.1672559,-115.148516,"7027925112","00-06",,,,,,,
"178055","1285635714","L & C HOME HEALTH AGENCY INC","1105 TAYLOR AVE","COLBY",KS,"677013540",,39.3959655,-101.0526881,"7854657444","00-06",,,,"A097003",,,
"177062","1659347433","COUNTY OF SUMNER","217 W 8TH ST","WELLINGTON",KS,"671523966",,37.26784869387755,-97.39964253061224,"6203265312","00-06",,,,,,,
"058270","1750591657","TRUST HOME HEALTH CARE, INC.","1017A N BRAND BLVD","GLENDALE",CA,"912022906",,34.1516641,-118.2550929,"8189800505","00-06",,,,"058270",,,
"397477","1215904578","INTERIM HEALTH CARE SERVICES OF NE PA INC.","200 3RD ST","BLAKELY",PA,"184471017",,41.474675,-75.609766,"5704896781","00-06",,,,,,,
"467025","1649223256","APPLEGATE HOMECARE & HOSPICE LLC","1492 E RIDGELINE DR","ST GEORGE",UT,"847901764",,37.104153,-113.5841313,"8013943250","00-06",,,,,,,
"058273","1467536664","CENTRAL HOME HEALTH CARE INC","1016 E BROADWAY","GLENDALE",CA,"912051424",,34.14618466457949,-118.24274937114676,"8185001254","00-06",,,,,,,
"337292","1114959988","KINDRED AT HOME  (CORNING)","11849 EAST CORNING ROAD,  SUITE 108","CORNING",NY,"148303695","101",42.123282,-76.9948143501841,"6079620102","00-06","05-01",true,,,"02",,
"177071","1497749774","COUNTY OF MITCHELL","310 W 8TH ST","MANKATO",KS,"669562025",,39.7869202,-98.2093415,"7857385175","00-06",,,,,,,
"277032","1629135447","PARTNERS IN HOME CARE, INC.","2687 PALMER ST","RONAN",MT,"598642502",,47.5288233,-114.101501,"4067288848","00-06",,,,,,,
"237008","1932142429","MCLAREN HOME HEALTH","2815 S PENNSYLVANIA AVE STE 4","LANSING",MI,"489103496","065",42.70337232926829,-84.53803869512195,"5179759900","00-06","05-01",true,,,"05",,
"237010","1023059144","MCLAREN HOME HEALTH","1515 CAL DRIVE","DAVISON",MI,"484239016","049",43.0346872,-83.5180155,"8107323131","00-06","05-01",true,,,"05",,
"058202","1477589224","L A FAMILY HOME HEALTH INC","1301 W 2ND STREET, SUITE 206","LOS ANGELES",CA,"900265861","037",34.060605,-118.258197,"2134812500","00-06","05-01",true,,,"09",,
"507109","1124000708","INTREPID USA HEALTHCARE SERVICES","9715 NORTH NEVADA STREET","SPOKANE",WA,"992183412","063",47.74642018918919,-117.39546908108109,"5094660954","00-06","05-01",true,,,"10",,
"058282","1770638553","SERENITY HEALTH CARE, INC","1139 S GRAND AVENUE","GLENDORA",CA,"917405013","037",34.1211354,-117.8727354,"6269148481","00-06","05-01",true,,,"09",,
