Id,NAME,ADDRESS,CITY,STATE,POSTCODE,LAT,LON,PHONE,UTILIZATION
f684a063-8183-3953-b955-a0e9358dd7f1,ST MARY STREET SURGERY,THE SURGERY,BRISTOL,SW,BS35 2AT,51.606577,-2.5254634,01454 413691,39
cc915e5b-e028-3370-991f-d62ea9b0095a,BOX SURGERY,LONDON ROAD,CORSHAM,SW,SN13 8NA,51.417651,-2.2501245,01225 742361,33
c0fc8eec-9ee7-3735-aaea-f2738aec1405,HIGHCLIFFE MEDICAL CENTRE,HEILA HOUSE,CHRISTCHURCH,SW,BH23 5ET,50.741232,-1.7018378,,3
6e190ce3-390a-3f57-8c6a-56d28f0658d8,COMMUNITY TEAM SOUTH KERRIER,HELSTON COMMUNITY HOSP,SALTASH,SW,TR13 8DR,50.091947,-5.2649317,01208 834600,31
449090ac-2566-32dc-9a1d-444e63c0651f,PES@SPECSAVERS MELKSHAM BSW CCG,29 BANK STREET,CHIPPENHAM,SW,SN12 6LE,51.374218,-2.1383735,01225 899810,95
be0bdf8d-0e97-3717-85d4-947075ed1f7a,FOXHOLE CLINIC,37 SMALLCOMBE ROAD,PAIGNTON,SW,TQ3 3SP,50.442969,-3.5864004,,3
227e2ab6-06b6-30e5-9d27-4c0af29c8552,MULBERRY CENTRE,BERROW HEALTH CAMPUS,BURNHAM-ON-SEA,SW,TA8 2JU,51.259235,-2.9984435,,6
f5a2d67a-6d92-32a4-98f2-3444c5d4735a,COLLEGE WAY SURGERY,COLLEGE WAY SURGERY,BECKINGTON,SW,TA1 4TY,51.005247,-3.1212982,01823 259333,240
851b2051-01d6-3315-b92b-4686376a25a9,CAMHS OUTREACH,OAKLANDS COURT,BARNSTAPLE,SW,EX16 6TG,50.910753,-3.4660544,01392 384105,93
fff4afa7-5a41-3ece-aa9f-cae1fc3f8dfb,MINOR INJURY UNIT-SIDMOUTH,THE BEACON MEDICAL PRACT,WESTON-SUPER-MARE,SW,EX10 9YA,50.699501,-3.247731,01395 512601,143
92021ee5-45b4-3106-be1f-dc59f6586125,LIFEBOAT QUAY MEDICAL CENTRE,LIFEBOAT QUAY MEDICAL CTR,POOLE,SW,BH15 1AE,50.718734,-1.9849326,0844 4773324,158
e94e9fc0-d3a4-32e7-935f-cbecab27cab7,WESTBANK PRACTICE,THE LIMES SURGERY,EXETER,SW,EX6 8DF,50.679142,-3.4937566,01392 833230,148
4d47996f-901c-3c4b-805b-63b32cf7baaa,WIMBORNE ENDOSCOPY,VICTORIA HOSPITAL,WIMBORNE,SW,BH21 1ER,50.802195,-1.9959181,,2
15a0dec0-737b-32a8-90be-d6c21461b25b,NEW HALL HOSPITAL,NEW HALL HOSPITAL,PLYMOUTH,SW,SP5 4EY,51.030723,-1.7638289,01722 435143,69
ed63025f-d27f-3db7-981d-7d28b0cb2925,SEATON & COLYTON MEDICAL PRACTICE,SEATON & COLYTON MED.PRAC,PLYMOUTH,SW,EX12 2DU,50.713074,-3.0741129,01297 20877,63
99c1192a-2a31-3e79-a077-d02f0366f944,ROYAL CRESCENT SURGERY,WILSON HEALTH CENTRE,121 SWINDON RD CHELTENHAM,SW,GL52 3EY,51.910614,-2.055936,01242 580248,96
88c95d0d-a365-3068-bb9d-471fdaae733f,NORTH ROAD WEST MED.CTR.,NORTH ROAD WEST MED.CTR.,TORQUAY,SW,PL1 5BZ,50.376018,-4.1462066,01752 662780,57
5b297327-780a-3f59-a307-1935460b560b,WORKING AGE ADULTS - LAUREL HOUSE,LAUREL HOUSE,STROUD,SW,GL51 9EZ,51.907065,-2.0828959,01242 634240,32
cf302aa4-f77c-3aa3-a803-8e1aa0287c75,AWP MENTAL HEALTH TEAM EASTWOOD PARK,FALFIELD,WOTTON-UNDER-EDGE,SW,GL12 8DB,51.634463,-2.4673835,,3
758a774a-d05a-3836-baeb-995cd026d45c,LEYHILL PRISON HMP,LEYHILL,WOTTON-UNDER-EDGE,SW,GL12 8BT,51.628035,-2.436777,,3
e0aa3687-b329-3895-b09f-cd83ccafd074,NEW LEAF,FARM HOUSE RISE,EXETER,SW,EX6 8AB,50.681114,-3.5061482,,3
2d76e568-c2cc-3661-b9a6-500625926170,PRIMARY CARE PAEDIATRIC SERVICE,C/O LEAP VALLEY SURGERY,DEVIZES,SW,BS37 4NG,51.529077,-2.4241668,01454 313577,43
ba5184f9-0022-3d45-a99f-73cc7130b9d5,CARNON DOWNS SURGERY,THE SURGERY,HELSTON,SW,TR3 6JD,50.22345,-5.0919047,01872 863221,144
812100da-2600-32b5-8ef6-82ba72df14e4,UNDERWOOD SURGERY,UNDERWOOD SURGERY,LONGLEVENS,SW,GL50 3EQ,51.901639,-2.0893682,01242 580644,34
a5cc4e20-f638-3b2e-8bcf-a691ef3fc68a,STOCKWOOD MEDICAL CENTRE,STOCKWOOD MEDICAL CENTRE,BRISTOL,SW,BS14 8PT,51.411565,-2.5441444,01275 833103,269
d3c956fe-2e2f-392b-806d-847abc651494,COMMUNITY TEAM TORPOINT,PENNTORR HEALTH,BODMIN,SW,PL11 2TB,50.376056,-4.2250421,01208 834600,131
11647f29-0574-3a3c-b6fb-ca35d926354e,GLOUCESTER INNER CITY PCN HUB,QUAYSIDE HOUSE,GLOUCESTER,SW,GL1 2TZ,51.866195,-2.2515906,01452 336290,28
ce87f8af-b566-3ba2-8ba9-e1983202515a,LEXHAM LODGE,COPT ELM ROAD,CHELTENHAM,SW,GL53 8AG,51.88536,-2.0526936,,3
136ca92b-e5b3-3794-81fc-18d44ba612ad,BRUNEL MEDICAL PRACTICES- KIRKHAM,ST. ALBANS ROAD,TORQUAY,SW,TQ1 3SL,50.479358,-3.5169482,,3
c9e3cac5-0b03-34a5-b7a5-1165248f9227,THE FAMILY PRACTICE,THE FAMILY PRACTICE,BRISTOL,SW,BS6 6DF,51.462707,-2.6033674,0117 9466455,33
0cb1e485-735f-3bf3-9e61-5b50aad33c8a,SAME DAY EMERGENCY CARE,NORTH DEVON HOSPITAL,SHIREHAMPTON,SW,EX31 4JB,51.092201,-4.0511326,01271 322577,163
35b13c60-4407-3ccd-9565-cb2a2d26e545,COOMBE PAFFORD SCHOOL,STEPS LANE,TORQUAY,SW,TQ2 8NL,50.494534,-3.5269935,,3
7dd6819b-49cb-3416-9e3b-13f85e7db887,CORNWALL HEALTH FOR HOMELESS,CWLL HEALTH FOR HOMELESS,FROME,SW,TR1 2JJ,50.26246,-5.0564019,01872 221240,121
50087784-3e3a-397b-9260-192d1bb9d15c,CARN TO COAST HEALTH CENTRES,POOL HEALTH CENTRE,LOSTWITHIEL,SW,TR15 3DU,50.226223,-5.2681545,01209 717471,28
a634369c-445c-3a9d-ae52-1ad6d6a6dab6,SALISBURY MEDICAL PRACTICE,FISHERTON HOUSE,SALISBURY,SW,SP2 7FD,51.072278,-1.8091913,01722 333034,134
05a58020-780d-34ec-af4b-a0b7564fccf1,SID VALLEY PRACTICE,THE BEACON MEDICAL CENTRE,EXETER,SW,EX10 9YA,50.699501,-3.247731,01395 512601,158
81b60837-d671-3b6c-a9fe-6617a738ce64,SOUTH BRISTOL LOCALITY,WITHYWOOD CENTRE,STAPLETON  BRISTOL,SW,BS13 8QA,51.40731,-2.6221188,0300 1256789,44
29c6366b-679d-3bdb-b8bf-ec87745de060,ST LUKES MEDICAL CENTRE,ST.LUKES MEDICAL CENTRE,HEAVITREE  EXETER,SW,TQ5 8NA,50.394313,-3.5176364,01803 852731,97
e9e13bad-6cfe-3e17-a2ab-c4f81cbc7d7e,BMI HEALTHCARE BATH CLINIC,CLAVERTON DOWN ROAD,PORTISHEAD,SW,BA2 7BR,51.364144,-2.3321931,01225 835555,179
10a2fb55-556c-356d-bd80-e1ab15daff5c,ASHINGTON WAY PHARMACY,ASHINGTON WAY,MELKSHAM,SW,SN5 7XT,51.557473,-1.8266148,,211
d3f3ec54-ddab-36e4-b957-f1a429ebdb3a,COMMUNITY SERVICES,LOCAL CARE CENTRE,COVENTRY,SW,PL4 7PY,50.378824,-4.1168236,01752 435005,38
2791e9b2-fa33-3dd3-a658-eace052086be,THE WELLSPRING SURGERY,THE WELLSPRING SURGERY,BRISTOL,SW,BS5 9QY,51.455812,-2.5614665,0117 9557711,197
d5321112-5856-3e0b-9070-30f3fc9bbc3f,ROLLE MEDICAL PARTNERSHIP,EXMOUTH HEALTH CENTRE,BRIXHAM,SW,EX8 2JF,50.621149,-3.4014988,01395 273666,30
4df0c102-ab5e-319f-99c2-4eca9a0c6711,ROSEDEAN SURGERY,ROSEDEAN SURGERY,FALMOUTH,SW,PL14 4AQ,50.453685,-4.4659856,01579 343133,171
a20ce89f-2e97-3de9-a299-b6aaa3536d9f,ADDACTION MID & EAST DEVON,TIVERTON DCTA,MOUNT GOULD RD  PLYMOUTH,SW,EX16 6NB,50.901099,-3.4862727,07872 147796,68
183d327f-f53c-389d-a788-d81b6d7d4c29,WESTBURY GROUP PRACTICE,WHITE HORSE HEALTH CENTRE,WESTBURY,SW,BA13 3FQ,51.252707,-2.2034902,01373 828330,83
06f8aa3a-8a19-3052-91d5-21b2a54057a6,HMP ASHFIELD,HMP ASHFIELD,WOTTON-UNDER-EDGE,SW,BS16 9QJ,51.482447,-2.4388977,0117 3038000,41
136ade25-13b3-38c3-bfd4-28ad94b8ae41,PENN HOUSE,PENN HILL,YEOVIL,SW,BA20 1SF,50.939642,-2.6318946,,3
cfa770d7-4618-3625-8183-e0f2e878bfc9,STREET SPECIALIST EMI DAY CENTRE,29 WEST LEAZE,STREET,SW,BA16 0BW,51.128808,-2.7457115,,3
f136c6a7-147c-3706-8c82-118ab5e4efce,ACORN PRACTICE,MAY LANE SURGERY,MORETON-IN-MARSH,SW,GL11 4JN,51.680012,-2.3573964,01453 540540,28
8d2ab080-af8c-3aab-9439-ce65218098b5,THE OLD DISPENSARY,THE OLD DISPENSARY,WIMBORNE,SW,BH21 1PL,50.802545,-1.9870631,01202 880786,42
d99d3e7c-a0ab-3aea-a0a9-7675af6e4d9a,PEMBROKE MEDICAL GROUP,PEMBROKE HOUSE SURGERY,TORQUAY,SW,TQ3 2EZ,50.445536,-3.5602325,01803 553558,40
ea9c4e89-0aac-3cc3-9b52-7de96c481587,MENDIP COUNTRY PRACTICE,MENDIP COUNTRY PRACTICE,YEOVIL,SW,BA3 5NQ,51.241343,-2.4504792,01373 812244,113
d066923d-5778-3753-bb65-c4f09a3d0dec,MOUNT GOULD HOSPITAL,MOUNT GOULD ROAD,PLYMOUTH,SW,PL4 7QD,50.378513,-4.1151078,,3
108741fe-5e33-3366-9634-0e372507edde,MAYFIELD MEDICAL CENTRE,THE MAYFIELD MEDICAL CTR.,TORQUAY,SW,TQ4 5LA,50.433243,-3.5701074,01803 558257,67
986e87e0-ac9c-339b-8b21-da8754aa4003,ORCHARD MEDICAL CENTRE,FAIRMEAD,DURSLEY,SW,GL11 5NE,51.699708,-2.3643958,,6
bda094c3-340e-3112-9ca9-7e5ff453eaf0,UNIVERSITY CAMPUS CLINIC,TALBOT MEDICAL CENTRE,BOURNEMOUTH,SW,BH10 4BX,50.748888,-1.9089341,,3
63970afd-641d-3e92-9059-0f3f45a4b842,LD CONSULTANT PSYCHIATRY,MIDFORD HOUSE,SOWTON,SW,BA2 5RP,51.35816,-2.3725923,01225 613868,50
14be4e9b-4e2f-3cab-bb75-f379be005427,ADDACTION NORTH DEVON,LONGBRIDGE HOUSE,SWINDON,SW,EX39 3AF,51.017119,-4.2116132,0300 3033384,147
37724f7f-9d9e-3d1c-9b72-0fb6e2d975ed,BURBAGE SURGERY,9 THE SPRAYS,MARLBOROUGH,SW,SN8 3TA,51.348469,-1.6695448,01672 810566,32
ebd34553-6bca-3683-bf0a-0ce1f2631881,LYMPHOEDEMA SERVICE,WHEATSTONE,CHELTENHAM,SW,GL4 3TA,51.858376,-2.1983154,0300 4228750,61
a603ccaa-1e4e-36c6-b88b-06f053261609,ASHLEY INTERMEDIATE CARE CENTRE,GREVILLE HOUSE,CHELTENHAM,SW,GL52 6YL,51.883772,-2.0448464,,3
56e5dd79-49e9-350c-bc39-7941d0935e2d,KINGSTEIGNTON MEDICAL PRACTICE,THE SURGERY WHITEWAY ROAD,BARNSTAPLE,SW,TQ12 3HN,50.54898,-3.5973952,01626 357080,64
23f101d9-8828-349f-a8b1-7326f3c0293b,ROMNEY HOUSE SURGERY,ROMNEY HOUSE SURGERY,CIRENCESTER,SW,GL8 8AA,51.637972,-2.1607354,01666 502303,63
f142153c-2b87-3c6a-a57e-8e0df09293a3,GLOUCESTERSHIRE TRISERVICE EMERGENCY CENTRE,WATERWELLS DRIVE,GLOUCESTER,SW,GL2 2BA,51.813788,-2.2749722,,3
5e054c20-a752-35c5-a278-c6fa5b02922c,DN POOLE NORTH,POOLE LOCALITY,WIMBORNE,SW,BH21 1ER,50.802195,-1.9959181,,1
9884e1f7-9223-33d2-a8d0-ffbdb79ccbd3,MAYTREES MEDICAL PRACTICE,EAST TREES HEALTH CENTRE,BRISTOL,SW,BS5 6SA,51.470243,-2.5633714,0117 2444123,67
4868b9a8-9553-37c0-b4dd-feb254e6d1e7,SOMERSET BCSC,TRUST MANAGEMENT,TAUNTON,SW,TA1 5DA,51.01197,-3.1197783,01278 432000,52
e595f153-c7c5-34f1-baf7-249183e00456,PLYMOUTH CDC,COLIN CAMPBELL COURT,PLYMOUTH,SW,PL1 1TQ,50.37111,-4.1480242,,6
3f57ebb3-158b-3664-95fc-9442824b8e90,WESTBOURNE MEDICAL CENTRE,WESTBOURNE MEDICAL CENTRE,BOURNEMOUTH,SW,BH4 9HJ,50.723542,-1.9034439,01202 752550,42
7fa98b9b-cc66-3e1a-b16b-93f41f1f539c,INTEGRATED COMMUNITY STROKE SERVICE,S BRISTOL COMM HOSPITAL,BODMIN,SW,BS14 0DE,51.413518,-2.584803,0300 1255951,184
fc298c1d-c9f5-3d3d-ae06-f40225989b42,QUAY LANE SURGERY,QUAY LANE SURGERY,REDRUTH,SW,PL12 5LH,50.395352,-4.3057128,01503 230088,37
900c56c2-16be-3ad8-87cd-a74e7d7acd4a,TORBAY AND SOUTHERN DHCT,PHARMACY DEPARTMENT,PLYMOUTH,SW,TQ2 7AA,50.482325,-3.5537901,01803 210500,54
36d8025a-ee49-35c7-a952-9503cb7297bd,EGGBUCKLAND COMMUNITY,WESTCOTT CLOSE,PLYMOUTH,SW,PL6 5YB,50.397912,-4.123584,,6
09e4adfe-34e1-3e49-806b-52e1ba967c4c,TORRINGTON HEALTH CENTRE,TORRINGTON HEALTH CENTRE,CHULMLEIGH,SW,EX38 8EL,50.951997,-4.140176,01805 622247,72
698260c0-bfc4-3ffd-a626-59915a40e32f,THE ADAM PRACTICE,306 BLANDFORD ROAD,POOLE,SW,BH15 4JQ,50.720875,-2.0105439,01202 679234,151
005a8b66-6130-319d-a3b3-84dc6b2375da,HIGHCLIFFE MEDICAL CENTRE,HIGHCLIFFE MEDICAL CENTRE,HIGHCLIFFE,SW,BH23 5ET,50.741232,-1.7018378,01425 272203,134
59b6e09c-502f-3172-a02f-0f54d1e9917c,IMPROVED ACCESS GLOUCESTER INNER CITY,PAVILION FAMILY DOCTORS,EXETER,SW,GL1 5JJ,51.853393,-2.2425901,01452 385555,47
282b55af-97c5-3e9b-abc0-ec67c3ad65cc,RAMSEY HEALTH CARE UK,NEWHALL HOSPITAL,SWINDON,SW,SP5 4EY,51.030723,-1.7638289,01722 435140,45
9c8bbdad-62b8-378d-b6d1-baeb9b0aa308,BMI HEALTHCARE RIDGEWAY HOSPITAL,MOORMEAD ROAD,BATH,SW,SN4 9DD,51.525334,-1.7861464,01793 814848,77
3e3133f3-f89b-366f-ac2f-e83f1f4fbbb7,CANNINGTON HEALTH CENTRE,CANNINGTON HEALTH CENTRE,YEOVIL,SW,TA5 2HB,51.149764,-3.0646487,01278 652335,334
3179f751-549a-3495-a8d5-72a10e2fba33,MOUNT PLEASANT HEALTH CENTRE,MOUNT PLEASANT ROAD,EXETER,SW,EX4 7BW,50.732834,-3.5159265,,3
a2af1c38-6037-31fb-9a0d-617071cd355d,UNIT 12 (COMMUNITY),BARTEC 4 BUSINESS PARK,YEOVIL,SW,BA20 2SU,50.935392,-2.6637148,,6
943c34df-19c6-3394-a69a-d310cab77c6a,ABBEY MANOR MEDICAL PRACTICE,ABBEY MANOR MEDICAL PRACT,IVYBRIDGE,SW,BA21 3TL,50.94992,-2.6644627,01935 404820,37
895464b8-3367-3d98-8f46-db7589eaf51f,HATHAWAY SURGERY,HATHAWAY SURGERY,CHIPPENHAM,SW,SN14 6GT,51.467324,-2.1397639,01249 462775,48
6ca700ef-1ee2-3dcb-b3ae-4c2bd72476dc,LAWRENCE HILL HEALTH CENTRE,LAWRENCE HILL HEALTH CTR.,BRISTOL,SW,BS2 0AN,51.457547,-2.5726855,0117 9543060,130
e98d9a15-82df-3aa3-9518-591be0e0a806,WESTBANK PRACTICE,THE SURGERY,EXETER,SW,EX6 8PZ,50.625663,-3.4478225,,3
5b665edb-491d-3d90-9409-e7e48b1035df,KINGSKERSWELL & IPPLEPEN MED PRACTICE,THE HEALTH CENTRE,PLYMOUTH,SW,TQ12 5DJ,50.500169,-3.5831414,01803 874455,74
0416ba5d-84d5-38a1-9f31-36edddb0b022,BECKINGTON FAMILY PRACTICE,BECKINGTON FAMILY PRAC,SOMERSET,SW,BA11 6SE,51.266491,-2.2815516,01373 830316,124
17ce6339-3498-38b0-a297-9212e880840f,PRIMARY CARE GYNAECOLOGY SERVICE,PRIMARY CARE GYNAECOLOGY,GLOUCESTER,SW,BS11 9JJ,51.49838,-2.6953877,0117 9824322,29
064c8f9e-30d9-3a96-9f70-a30df86ae26e,SUNNYSIDE SURGERY,SUNNYSIDE SURGERY,BRISTOL,SW,BS21 7TA,51.437908,-2.8585514,01275 873588,121
31b1df33-c5bb-3445-adda-31058c3e89d9,SUCCESS CENTRE - MOREDON,MOREDON MEDICAL CENTRE,WARMLEY,SW,SN2 2JG,51.582178,-1.8068499,01793 342000,66
234b6d9f-b620-31e5-a231-5fda5d71698b,THE LIMES SURGERY,CHURCH STILE,EXETER,SW,EX6 8DF,50.679142,-3.4937566,,1
24b8bf96-d090-3e29-8d17-d45676f8f3b9,WEIGHT MANAGEMENT,CUMBERLAND CENTRE,BODMIN,SW,PL1 4JZ,50.369816,-4.1688071,01752 434623,63
6998b339-45f9-3d9a-8b38-a3a720b19436,PES@SPECSAVERS FROME BSW CCG,19 WESTWAY CENTRE,MELKSHAM,SW,BA11 1BS,51.231931,-2.3216149,01373 451180,87
